Epoch [41/60], Train Loss: 0.0225, Train Acc: 0.9960, Val Loss: 0.0919, Val Acc: 0.9637, LR: 0.000000
Epoch [42/60], Train Loss: 0.0222, Train Acc: 0.9961, Val Loss: 0.0226, Val Acc: 0.9946, LR: 0.000000
Epoch [43/60], Train Loss: 0.0222, Train Acc: 0.9961, Val Loss: 0.0642, Val Acc: 0.9761, LR: 0.000000
Epoch [44/60], Train Loss: 0.0215, Train Acc: 0.9966, Val Loss: 0.0832, Val Acc: 0.9699, LR: 0.000000
Epoch [45/60], Train Loss: 0.0216, Train Acc: 0.9966, Val Loss: 0.0466, Val Acc: 0.9832, LR: 0.000000
Epoch [46/60], Train Loss: 0.0216, Train Acc: 0.9963, Val Loss: 0.0263, Val Acc: 0.9927, LR: 0.000000
Epoch [47/60], Train Loss: 0.0221, Train Acc: 0.9960, Val Loss: 0.0592, Val Acc: 0.9789, LR: 0.000000
Epoch [48/60], Train Loss: 0.0215, Train Acc: 0.9963, Val Loss: 0.0823, Val Acc: 0.9688, LR: 0.000000
Epoch [49/60], Train Loss: 0.0217, Train Acc: 0.9964, Val Loss: 0.0916, Val Acc: 0.9672, LR: 0.000000
Epoch [50/60], Train Loss: 0.0216, Train Acc: 0.9962, Val Loss: 0.0219, Val Acc: 0.9952, LR: 0.000000
Epoch [51/60], Train Loss: 0.0215, Train Acc: 0.9961, Val Loss: 0.0942, Val Acc: 0.9647, LR: 0.000000
Epoch [52/60], Train Loss: 0.0222, Train Acc: 0.9959, Val Loss: 0.0837, Val Acc: 0.9671, LR: 0.000000
Epoch [53/60], Train Loss: 0.0215, Train Acc: 0.9964, Val Loss: 0.0270, Val Acc: 0.9930, LR: 0.000000
Epoch [54/60], Train Loss: 0.0213, Train Acc: 0.9965, Val Loss: 0.1193, Val Acc: 0.9564, LR: 0.000000
Epoch [55/60], Train Loss: 0.0217, Train Acc: 0.9961, Val Loss: 0.0961, Val Acc: 0.9653, LR: 0.000000
Epoch [56/60], Train Loss: 0.0217, Train Acc: 0.9959, Val Loss: 0.0739, Val Acc: 0.9723, LR: 0.000000
Epoch [57/60], Train Loss: 0.0221, Train Acc: 0.9962, Val Loss: 0.1615, Val Acc: 0.9436, LR: 0.000000
Epoch [58/60], Train Loss: 0.0213, Train Acc: 0.9965, Val Loss: 0.1403, Val Acc: 0.9535, LR: 0.000000
Epoch [59/60], Train Loss: 0.0217, Train Acc: 0.9963, Val Loss: 0.0230, Val Acc: 0.9947, LR: 0.000000
Epoch [60/60], Train Loss: 0.0215, Train Acc: 0.9963, Val Loss: 0.1575, Val Acc: 0.9482, LR: 0.000000
Epoch [1/60], Train Loss: 0.5162, Train Acc: 0.7654, Val Loss: 0.3380, Val Acc: 0.9212, LR: 0.000010
Epoch [1/60], Train Loss: 0.4542, Train Acc: 0.8213, Val Loss: 0.3068, Val Acc: 0.9227, LR: 0.000010
Epoch [2/60], Train Loss: 0.2668, Train Acc: 0.9279, Val Loss: 0.2228, Val Acc: 0.9360, LR: 0.000010
Epoch [3/60], Train Loss: 0.2079, Train Acc: 0.9375, Val Loss: 0.1759, Val Acc: 0.9450, LR: 0.000010
Epoch [4/60], Train Loss: 0.1683, Train Acc: 0.9490, Val Loss: 0.1439, Val Acc: 0.9587, LR: 0.000010
Epoch [1/60], Train Loss: 0.1653, Train Acc: 0.9409, Val Loss: 0.1051, Val Acc: 0.9602, LR: 0.000010
Epoch [2/60], Train Loss: 0.0981, Train Acc: 0.9630, Val Loss: 0.0757, Val Acc: 0.9746, LR: 0.000010
Epoch [3/60], Train Loss: 0.0719, Train Acc: 0.9740, Val Loss: 0.0591, Val Acc: 0.9813, LR: 0.000010
Epoch [4/60], Train Loss: 0.0555, Train Acc: 0.9810, Val Loss: 0.0480, Val Acc: 0.9862, LR: 0.000010
Epoch [5/60], Train Loss: 0.0454, Train Acc: 0.9853, Val Loss: 0.0408, Val Acc: 0.9879, LR: 0.000010
Epoch [6/60], Train Loss: 0.0359, Train Acc: 0.9896, Val Loss: 0.0325, Val Acc: 0.9906, LR: 0.000010
Epoch [7/60], Train Loss: 0.0305, Train Acc: 0.9913, Val Loss: 0.0275, Val Acc: 0.9927, LR: 0.000010
Epoch [8/60], Train Loss: 0.0250, Train Acc: 0.9931, Val Loss: 0.0234, Val Acc: 0.9940, LR: 0.000010
Epoch [9/60], Train Loss: 0.0220, Train Acc: 0.9947, Val Loss: 0.0205, Val Acc: 0.9947, LR: 0.000010
Epoch [10/60], Train Loss: 0.0175, Train Acc: 0.9961, Val Loss: 0.0181, Val Acc: 0.9959, LR: 0.000010
Epoch [1/60], Train Loss: 0.1660, Train Acc: 0.9402, Val Loss: 0.1060, Val Acc: 0.9602, LR: 0.000010
Epoch [2/60], Train Loss: 0.0960, Train Acc: 0.9639, Val Loss: 0.0784, Val Acc: 0.9710, LR: 0.000010
Epoch [3/60], Train Loss: 0.0725, Train Acc: 0.9739, Val Loss: 0.0622, Val Acc: 0.9768, LR: 0.000010
Epoch [4/60], Train Loss: 0.0582, Train Acc: 0.9799, Val Loss: 0.0553, Val Acc: 0.9799, LR: 0.000010
Epoch [5/60], Train Loss: 0.0451, Train Acc: 0.9856, Val Loss: 0.0419, Val Acc: 0.9855, LR: 0.000010
